image_path,channel_name,message_id,detected_class,confidence_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,image_category,model_name,inference_ts
data/raw/images/CheMed123/20.jpg,CheMed123,20,dining table,0.3616376519203186,7.201904296875,816.9187622070312,1164.157470703125,959.2965698242188,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/20.jpg,CheMed123,20,dining table,0.32224979996681213,7.536865234375,738.81005859375,1277.37548828125,959.5399169921875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/21.jpg,CheMed123,21,bird,0.2525583803653717,688.147705078125,362.201416015625,786.7785034179688,377.78216552734375,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/22.jpg,CheMed123,22,stop sign,0.2775041162967682,93.7878646850586,141.28895568847656,251.88888549804688,298.7702941894531,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/23.jpg,CheMed123,23,cell phone,0.6106985807418823,484.692138671875,281.57470703125,707.8577270507812,595.732666015625,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/25.jpg,CheMed123,25,cell phone,0.8613094687461853,466.7838134765625,158.56834411621094,777.9821166992188,624.7767333984375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/25.jpg,CheMed123,25,person,0.6283658742904663,313.8814392089844,466.50311279296875,862.454345703125,786.8994140625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/26.jpg,CheMed123,26,person,0.8275555372238159,1.714111328125,113.360107421875,530.21923828125,687.9202880859375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/26.jpg,CheMed123,26,cup,0.4267377257347107,719.4786376953125,4.8861083984375,1275.5909423828125,727.99267578125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/26.jpg,CheMed123,26,book,0.3177137076854706,20.84259033203125,282.3811950683594,997.355712890625,786.1793212890625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/26.jpg,CheMed123,26,book,0.31305184960365295,16.300048828125,272.39617919921875,1015.4136962890625,1006.3078002929688,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/27.jpg,CheMed123,27,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/29.jpg,CheMed123,29,person,0.6185243725776672,6.026123046875,60.858612060546875,616.0000610351562,1041.597412109375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/29.jpg,CheMed123,29,surfboard,0.5944790244102478,5.8128662109375,548.381103515625,617.3494873046875,1004.629150390625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/29.jpg,CheMed123,29,person,0.52796870470047,0.0,62.66412353515625,435.18475341796875,994.8016967773438,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/29.jpg,CheMed123,29,person,0.27819377183914185,99.48321533203125,541.5775146484375,619.0365600585938,1061.1553955078125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/3.jpg,CheMed123,3,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/30.jpg,CheMed123,30,person,0.4139050245285034,197.50465393066406,104.21204376220703,391.54327392578125,768.2720947265625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.5125070810317993,399.1138000488281,509.35516357421875,445.1351013183594,607.5486450195312,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.4973127543926239,501.326171875,452.0557861328125,542.082763671875,548.573974609375,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.4349675178527832,466.9771423339844,586.0543823242188,507.9351806640625,657.8576049804688,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.38808226585388184,435.7362976074219,530.316162109375,483.3214416503906,636.662353515625,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.38802748918533325,494.27734375,577.9761962890625,536.57470703125,673.2564697265625,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.3831954002380371,574.7122802734375,374.29449462890625,605.7337646484375,462.2900390625,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.3769320547580719,376.58746337890625,287.26507568359375,446.08209228515625,484.90582275390625,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.33275148272514343,633.555908203125,510.85430908203125,666.5147705078125,594.4384155273438,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.2785997986793518,585.3167724609375,522.611083984375,614.4359130859375,597.05712890625,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.2762434184551239,610.6110229492188,513.413818359375,638.1526489257812,604.94384765625,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/31.jpg,CheMed123,31,bottle,0.27430665493011475,601.2158203125,390.3651428222656,631.6748046875,446.5225524902344,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/32.jpg,CheMed123,32,person,0.5881931185722351,485.5169677734375,687.699951171875,539.6732177734375,845.5115966796875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/33.jpg,CheMed123,33,orange,0.6712228059768677,747.03125,601.203857421875,973.5146484375,787.793212890625,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/33.jpg,CheMed123,33,orange,0.5760767459869385,758.354736328125,645.7760620117188,1172.245849609375,913.4380493164062,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/33.jpg,CheMed123,33,book,0.27159371972084045,319.760009765625,352.50262451171875,997.8533935546875,898.5756225585938,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/34.jpg,CheMed123,34,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/38.jpg,CheMed123,38,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.9113695621490479,256.5104675292969,373.13543701171875,401.0428771972656,538.3941040039062,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.9018735289573669,475.076171875,484.85382080078125,672.2099609375,621.2550659179688,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.8929611444473267,441.95660400390625,147.57998657226562,590.3256225585938,296.4864196777344,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.62376469373703,145.28128051757812,171.59530639648438,319.72918701171875,301.8233947753906,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.5940185189247131,476.3733825683594,296.99688720703125,673.1160888671875,423.71649169921875,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.5546793341636658,256.6322021484375,247.44876098632812,436.0953369140625,389.7943420410156,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.5261463522911072,0.0,329.031494140625,214.93222045898438,419.9832763671875,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/39.jpg,CheMed123,39,mouse,0.41445234417915344,810.820068359375,470.4910888671875,972.3828125,638.7969970703125,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/4.jpg,CheMed123,4,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.7191462516784668,299.2171630859375,282.6399230957031,541.6200561523438,525.0164794921875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.674371600151062,1139.336669921875,180.20272827148438,1199.7376708984375,614.771484375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.6338372826576233,485.3212585449219,240.36756896972656,621.814453125,522.0888061523438,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.5978047847747803,752.9002075195312,230.39662170410156,854.8645629882812,520.9531860351562,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.5868236422538757,588.70947265625,272.3173522949219,776.5820922851562,522.2628173828125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.5125865340232849,663.4810180664062,233.40916442871094,787.4047241210938,517.2244262695312,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.4520759880542755,808.9103393554688,230.2812042236328,923.0947265625,523.4376220703125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.4369906485080719,589.4810180664062,269.923583984375,718.4263916015625,522.1332397460938,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.33164694905281067,755.056884765625,230.3983917236328,920.1502685546875,520.2927856445312,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/40.jpg,CheMed123,40,person,0.3312692642211914,187.70494079589844,261.2432556152344,324.2487487792969,466.8730163574219,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/41.jpg,CheMed123,41,person,0.4210361838340759,262.67724609375,679.4263916015625,377.20477294921875,875.0407104492188,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/43.jpg,CheMed123,43,person,0.8564765453338623,181.0281524658203,2.7625808715820312,1076.04736328125,904.20458984375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/43.jpg,CheMed123,43,chair,0.2936425507068634,0.3379325866699219,22.686338424682617,307.6004943847656,765.8427124023438,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/44.jpg,CheMed123,44,cell phone,0.9386717081069946,487.5592041015625,57.51190185546875,880.1859130859375,545.830078125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/44.jpg,CheMed123,44,person,0.8479921221733093,2.32232666015625,159.7030029296875,879.6918334960938,708.8867797851562,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/45.jpg,CheMed123,45,scissors,0.6319920420646667,17.535261154174805,251.657958984375,505.39971923828125,664.125,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/46.jpg,CheMed123,46,person,0.8272139430046082,485.6453857421875,374.0501708984375,950.44873046875,899.4799194335938,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/46.jpg,CheMed123,46,person,0.47488048672676086,992.1680908203125,566.3311157226562,1033.9658203125,740.749267578125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/46.jpg,CheMed123,46,tv,0.3886363208293915,598.8029174804688,67.78385925292969,1051.3446044921875,924.3565673828125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/48.jpg,CheMed123,48,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/49.jpg,CheMed123,49,kite,0.6801489591598511,248.6761474609375,447.62249755859375,303.6119689941406,488.8837585449219,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/49.jpg,CheMed123,49,kite,0.40330296754837036,242.48805236816406,318.3312683105469,307.9342956542969,341.7966003417969,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/49.jpg,CheMed123,49,kite,0.344927042722702,2.832554340362549,332.47265625,114.38735961914062,477.7463073730469,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/49.jpg,CheMed123,49,frisbee,0.3252217173576355,126.43740844726562,715.5932006835938,202.5631103515625,754.5721435546875,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/50.jpg,CheMed123,50,cake,0.29161009192466736,513.4892578125,518.3391723632812,1074.2947998046875,1034.361328125,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/52.jpg,CheMed123,52,person,0.7039297223091125,577.4515991210938,405.6048583984375,662.486572265625,505.02423095703125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/52.jpg,CheMed123,52,person,0.6460759043693542,828.9760131835938,422.8565673828125,983.486328125,821.4569702148438,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/52.jpg,CheMed123,52,horse,0.6252737641334534,575.519287109375,417.218017578125,795.9912109375,797.5957641601562,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/52.jpg,CheMed123,52,person,0.5130645632743835,953.3167724609375,374.2065124511719,1076.9554443359375,820.8911743164062,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/52.jpg,CheMed123,52,person,0.430982768535614,573.5446166992188,381.7247619628906,615.634765625,465.8196716308594,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/52.jpg,CheMed123,52,person,0.33477717638015747,573.5569458007812,381.7664489746094,614.2237548828125,501.19873046875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/53.jpg,CheMed123,53,person,0.5737692713737488,485.39453125,687.7757568359375,539.300537109375,845.6712646484375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/55.jpg,CheMed123,55,stop sign,0.3071281909942627,807.690185546875,737.2232666015625,991.7883911132812,986.2695922851562,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/56.jpg,CheMed123,56,person,0.8329593539237976,344.21728515625,267.604248046875,1280.0,1277.7755126953125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/57.jpg,CheMed123,57,person,0.8896958231925964,563.9412841796875,161.5503387451172,685.06201171875,570.6189575195312,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/57.jpg,CheMed123,57,potted plant,0.8720240592956543,1169.117919921875,187.86692810058594,1279.306884765625,467.388671875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/57.jpg,CheMed123,57,potted plant,0.7365865111351013,844.13720703125,210.5110321044922,923.1611328125,323.51348876953125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/57.jpg,CheMed123,57,potted plant,0.5936943888664246,805.5050048828125,308.59381103515625,841.2965087890625,391.9237060546875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/57.jpg,CheMed123,57,potted plant,0.49151962995529175,703.6332397460938,313.3904113769531,726.8192749023438,348.4175109863281,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/57.jpg,CheMed123,57,potted plant,0.26655736565589905,798.9609375,235.9564208984375,840.89794921875,391.781982421875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/58.jpg,CheMed123,58,bottle,0.4115249216556549,384.7238464355469,354.9759216308594,547.2579345703125,646.4722290039062,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/59.jpg,CheMed123,59,bottle,0.2866142988204956,49.023963928222656,188.97341918945312,457.7779846191406,887.6338500976562,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/60.jpg,CheMed123,60,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/64.jpg,CheMed123,64,person,0.6864561438560486,0.0,576.791259765625,529.49267578125,1079.6634521484375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/64.jpg,CheMed123,64,person,0.44019317626953125,0.0,575.5032958984375,1038.8028564453125,1076.7369384765625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/64.jpg,CheMed123,64,banana,0.28093674778938293,124.10365295410156,518.6672973632812,699.0769653320312,773.2496948242188,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/64.jpg,CheMed123,64,remote,0.2562026083469391,191.20809936523438,810.5112915039062,713.7333374023438,1080.0,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/67.jpg,CheMed123,67,stop sign,0.5792277455329895,74.1850357055664,832.4631958007812,241.32785034179688,1059.7242431640625,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/67.jpg,CheMed123,67,book,0.28416359424591064,4.356662750244141,0.0,1069.0191650390625,989.1809692382812,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/70.jpg,CheMed123,70,potted plant,0.9247003793716431,474.62786865234375,529.39599609375,720.0,901.24755859375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/70.jpg,CheMed123,70,person,0.8443222045898438,238.23062133789062,185.2536163330078,538.434814453125,1089.069091796875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/70.jpg,CheMed123,70,book,0.4226512610912323,0.0,662.24267578125,366.9469299316406,1262.39453125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/71.jpg,CheMed123,71,person,0.8835616111755371,166.89779663085938,330.1937255859375,408.7782897949219,1076.5853271484375,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/71.jpg,CheMed123,71,person,0.8042728900909424,22.4862060546875,442.3209533691406,88.87457275390625,589.5172119140625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/74.jpg,CheMed123,74,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/75.jpg,CheMed123,75,person,0.8353003859519958,635.1795654296875,378.7110900878906,1080.0,1080.0,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/76.jpg,CheMed123,76,person,0.8694233894348145,121.84722900390625,221.114013671875,576.2513427734375,1270.607666015625,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/76.jpg,CheMed123,76,chair,0.27233049273490906,83.0767822265625,259.8897399902344,645.62939453125,1226.3692626953125,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/76.jpg,CheMed123,76,chair,0.25177451968193054,66.087158203125,647.00244140625,605.32861328125,1214.697998046875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/77.jpg,CheMed123,77,bottle,0.9558238387107849,82.44929504394531,275.51043701171875,334.14837646484375,841.77783203125,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/77.jpg,CheMed123,77,bottle,0.9073089957237244,536.7312622070312,325.4212341308594,767.215087890625,799.6616821289062,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/77.jpg,CheMed123,77,bottle,0.8960543274879456,760.3778686523438,353.32720947265625,943.8693237304688,777.1831665039062,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/77.jpg,CheMed123,77,bottle,0.8936648964881897,316.6771240234375,329.4427795410156,548.5354614257812,827.1810913085938,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/78.jpg,CheMed123,78,person,0.769858181476593,0.8941497802734375,674.144287109375,512.5328369140625,1275.930419921875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/78.jpg,CheMed123,78,person,0.35558515787124634,415.9835205078125,754.5606689453125,891.8367919921875,1131.5623779296875,lifestyle,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/79.jpg,CheMed123,79,,,,,,,other,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/80.jpg,CheMed123,80,person,0.9279417395591736,60.29879379272461,164.3067626953125,539.6845092773438,1012.6633911132812,promotional,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/80.jpg,CheMed123,80,bottle,0.7433304786682129,21.481220245361328,30.023731231689453,143.0957794189453,303.62493896484375,promotional,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/80.jpg,CheMed123,80,chair,0.5636423826217651,683.8718872070312,478.2539367675781,718.8048095703125,599.0213623046875,promotional,yolov8n,2026-01-18T16:50:11.488898+00:00
data/raw/images/CheMed123/81.jpg,CheMed123,81,bottle,0.8817965984344482,442.173828125,562.4449462890625,676.9397583007812,1031.832763671875,product_display,yolov8n,2026-01-18T16:50:11.488898+00:00
